id_venda,data_venda,cliente_id,cliente_nome,cliente_email,cliente_cidade,cliente_estado,tipo_vinho,rotulo,uva,pais_origem,teor_alcoolico,preco,quantidade,status_venda
e134d8fd-b3a1-419e-a275-6b2f5e88ce72,2025-06-28,361de88c-a1c5-4368-ad98-f05c03b8de41,Oliver Pastor,jnunes@example.com,Abreu do Amparo,DF,Tinto,Malbec Premium,Malbec,Argentina,14.2,121.81,9,cancelada
6647d27b-730c-4359-8363-3f73da74db22,2024-05-01,7b2dcb97-f986-4edf-b668-d2319eb1c0b9,Caroline Porto,eduardoviana@example.net,Pinto da Mata,RS,Branco,Sauvignon Blanc Fresh,Sauvignon Blanc,Nova Zelândia,12.0,115.89,6,concluída
74b90af9-410a-4ccb-a368-2d5aac2b01e2,2024-04-03,516cc548-176a-4565-872a-e070e742b208,Gael Henrique Abreu,ysilva@example.net,Fernandes dos Dourados,AM,Tinto,Merlot Reserva,Merlot,França,13.0,83.54,12,concluída
0a758629-f0e0-45d3-9204-bfe38297a54c,2023-07-08,1102a518-d86b-4258-acc6-7bfbf56ce569,Maria Eduarda da Costa,carlos-eduardocassiano@example.org,Costela,GO,Rosé,Rosé Provence,Blend,França,12.5,65.7,7,cancelada
4112537c-8c41-4946-9fce-9aae8b5aa376,2024-10-07,e7772ec9-8326-44ab-9d19-55067d788cd8,Benicio Viana,apollopastor@example.net,Araújo,AM,Rosé,Rosé Summer,Grenache,Espanha,12.0,53.43,6,cancelada
855c69a9-a183-4dcc-bd98-745d20aceb19,2025-09-22,ff873bc5-57bc-4df6-9771-5902742e2812,André Vargas,kduarte@example.net,Alves,RO,Espumante,Champagne Brut,Blend,França,12.0,110.49,12,pendente
938f5e11-e02a-4d78-9b63-d90100c5eeba,2025-04-12,d0efb8fb-afd7-4157-8f03-51847318cf95,Eloah Barros,rpereira@example.org,Jesus,DF,Tinto,Malbec Premium,Malbec,Argentina,14.2,64.21,10,cancelada
aaded9c6-18fe-42e9-a238-ead9ef0fbfb4,2024-09-03,8bd1bf1c-ed2b-4991-90cb-012dee565d4d,Ana Cecília Almeida,vpacheco@example.net,Nascimento,SE,Espumante,Cava Brut,Macabeo,Espanha,11.5,222.03,12,cancelada
0cd55df2-8bd1-4fa2-9288-9edcf37c7fdd,2024-06-24,eed59fcd-9780-42ff-bfeb-86082bbd5f00,Gael Ribeiro,bianca61@example.com,Carvalho Grande,MG,Rosé,Rosé Provence,Blend,França,12.5,87.33,12,cancelada
d9d8af02-085c-4a9c-aef1-e849781db4b9,2025-04-26,57775dfe-cef6-48ff-8095-d6f3eadd68f8,Dr. João Guilherme da Paz,rpires@example.com,Garcia,ES,Tinto,Merlot Reserva,Merlot,França,13.0,132.89,12,cancelada
0ddf856c-78c4-45f9-97f8-0d6d83cdc32c,2025-11-09,250cfa1c-773a-45b1-90d7-b3acf1e1be60,Camila Ramos,joana25@example.org,Pereira das Flores,TO,Rosé,Rosé Summer,Grenache,Espanha,12.0,75.06,4,pendente
35808618-2131-4392-9d1c-dc962632da60,2023-04-15,c2eb59c3-4f42-440f-842d-a33ae8ce0af9,Dr. Enzo Azevedo,naparecida@example.org,Souza,SP,Espumante,Champagne Brut,Blend,França,12.0,130.9,4,concluída
036996dd-1588-4b08-b771-e20a0f136656,2024-06-24,21104857-d222-4bba-b481-88b3e6368579,Maria Sophia Cavalcante,das-neveslais@example.com,Porto,CE,Tinto,Malbec Premium,Malbec,Argentina,14.2,53.72,10,pendente
a25b5a13-6462-4af5-9c9c-09dda9ff6f3e,2025-10-28,d6422796-7f04-4c73-a850-3205c48bb20c,Luna Azevedo,abreuvicente@example.net,Peixoto do Amparo,PA,Espumante,Prosecco Extra Dry,Glera,Itália,11.0,104.29,11,cancelada
a84e64fe-dd29-4d77-aae6-fd839898a638,2025-02-25,47c449b3-6099-47d5-98da-2b23419882c1,Anna Liz Lopes,pmartins@example.com,Ramos,MG,Espumante,Champagne Brut,Blend,França,12.0,143.67,3,pendente
28c89902-c0bb-4c9b-b38f-871d3cf40d8b,2025-08-12,e69fac7c-5c3b-4599-87f0-a10e4ed0b101,Raquel Moura,azevedojosue@example.net,Porto da Prata,PI,Rosé,Rosé Summer,Grenache,Espanha,12.0,41.1,11,cancelada
e9a93271-5aa7-4760-8330-52ba60c246fd,2023-10-29,c6701d2e-3902-411b-ba27-655e362e1344,Murilo Barbosa,jnogueira@example.com,Castro,PE,Espumante,Prosecco Extra Dry,Glera,Itália,11.0,290.09,3,pendente
ea0813cc-5ba9-4430-ba4b-33e96834a5ad,2025-11-06,5b4bdfa9-3d15-4ed7-b825-fe295d98521e,Dra. Heloisa Sá,yvargas@example.com,Porto,AC,Branco,Riesling Classic,Riesling,Alemanha,11.5,110.94,2,concluída
4d19980a-d2e3-4d69-ba45-24f56c6f38d4,2024-12-31,3c2e581a-83b1-49aa-ab6d-ce625196f3a5,Jade Gonçalves,kcaldeira@example.net,Azevedo de Aragão,PE,Espumante,Champagne Brut,Blend,França,12.0,224.64,7,cancelada
b7f23214-b168-438f-beb4-a63e76bd9b81,2025-08-15,f765eb5f-4c61-4ac7-b600-64067086d6d0,Guilherme Marques,hellenaabreu@example.net,Viana Grande,MS,Espumante,Cava Brut,Macabeo,Espanha,11.5,234.63,10,cancelada
716e3354-2eb0-467b-bf7c-980d61d57111,2023-07-23,2cc30af4-6e10-4bbe-9706-d30b5fd92cf9,Levi Campos,souzaisaque@example.com,Fernandes do Amparo,RO,Branco,Sauvignon Blanc Fresh,Sauvignon Blanc,Nova Zelândia,12.0,41.8,10,concluída
8f751115-0faf-47b7-bd32-41ad071a74e5,2025-07-29,88793389-f94b-49fd-8cd7-cb3fa39a10af,Melina Machado,liz86@example.net,Martins do Norte,TO,Branco,Chardonnay Gold,Chardonnay,EUA,12.5,100.05,1,pendente
0c883bf6-a2b5-43b4-b60d-03fc362c861e,2024-07-26,25879e51-b630-4fe0-a9fe-86fbe9e38217,Dr. Gustavo Henrique Oliveira,marcos-vinicius65@example.com,Casa Grande,ES,Branco,Sauvignon Blanc Fresh,Sauvignon Blanc,Nova Zelândia,12.0,47.46,4,pendente
1b222f8f-34b6-46d5-81d2-1c1c5173f724,2023-06-05,78826317-c2f3-4d6b-9d08-29b5adb10369,Davi Lucas Gonçalves,thalesguerra@example.net,da Cunha,MT,Branco,Sauvignon Blanc Fresh,Sauvignon Blanc,Nova Zelândia,12.0,70.83,8,cancelada
5e18393d-6540-419a-a7e0-deb67acedd45,2024-10-26,27cfe970-69c6-41d9-8fea-1ec9bd99ad2f,Gabriela Albuquerque,hcostela@example.org,da Cunha do Amparo,MG,Tinto,Malbec Premium,Malbec,Argentina,14.2,116.03,2,cancelada
fb2c420b-61a1-4052-bb3e-3c408b3e8bf2,2023-10-04,6a00bc9a-b94d-46f3-98c9-3348a3b17aa4,Vicente Araújo,leaonoah@example.net,Pinto,MG,Tinto,Syrah Signature,Syrah,Austrália,13.8,57.31,5,pendente
5467b4a4-29a3-4c88-8b00-d08c71251e27,2023-03-25,33942e54-a589-4ca3-9487-e4006789a362,Ana Júlia Gonçalves,alvesyuri@example.com,Vasconcelos,PE,Tinto,Malbec Premium,Malbec,Argentina,14.2,117.44,9,pendente
0a33bc5b-4386-4914-80e0-b63d201945e5,2024-03-28,ab2f7fd9-63bf-414a-9cf6-589249d7c841,Sr. João Pedro Novaes,brendaandrade@example.net,Sampaio de Minas,SE,Branco,Riesling Classic,Riesling,Alemanha,11.5,45.2,7,pendente
57b95f16-dc79-4ab0-b8c2-29d78bf7386e,2022-12-13,4086a6c9-158a-4c4b-a263-484345ebf2fc,João Novais,enzocamargo@example.org,Camargo,MS,Rosé,Rosé Summer,Grenache,Espanha,12.0,66.16,3,pendente
bb8030df-869d-46d6-a92a-9a5c0f1a2da1,2025-10-14,55094d88-7868-4671-8d63-26d82bf6643a,Lívia Araújo,joao-miguelalves@example.org,da Mota do Norte,BA,Espumante,Cava Brut,Macabeo,Espanha,11.5,278.18,5,concluída
6f2a3684-265a-49da-838e-d788a241c61a,2022-11-30,59d56875-e336-4999-bfeb-0b1850ab8d1b,Gustavo Almeida,gabriela36@example.net,Lima do Norte,AL,Tinto,Malbec Premium,Malbec,Argentina,14.2,94.91,12,pendente
04579f10-be98-4273-a74a-50fdbac2f5dd,2024-10-30,a6844ec8-74b9-4322-af43-c88a80358e10,Ísis Pires,piresenzo-gabriel@example.com,Cassiano,SP,Rosé,Rosé Provence,Blend,França,12.5,102.89,1,cancelada
b1c14a68-6a2d-4bca-bdca-13f35373fa4a,2023-03-27,0ef76d91-e17a-459c-b30c-e820257cbac2,Levi Novaes,lorenzo76@example.org,Mendes de Moreira,PA,Branco,Riesling Classic,Riesling,Alemanha,11.5,80.32,9,pendente
1ed49b7f-aa09-425f-9a78-82cdd1ef21a9,2023-03-27,ea140e10-9eb4-43cb-8a58-2de19750e2ca,Daniel Cassiano,aalves@example.net,Cirino,SP,Tinto,Syrah Signature,Syrah,Austrália,13.8,47.77,2,cancelada
97a2af21-e3a4-4f91-a8ff-56ce40701eee,2023-10-02,42d8ea89-8d88-4560-896f-674b58fedc63,Sara Nascimento,marcelo21@example.com,Alves,PI,Branco,Riesling Classic,Riesling,Alemanha,11.5,67.73,10,cancelada
ce49f814-8b8e-4abd-a06f-001e7cc07c64,2025-08-03,1431a4b1-3493-46c1-8d7f-d02cf6805c01,Stella Mendes,ravi-luccaalves@example.com,Novais,AP,Espumante,Prosecco Extra Dry,Glera,Itália,11.0,293.16,8,concluída
50720ca5-920e-4090-b7cb-4799d144453e,2024-03-12,8882c6ae-823d-4bda-b0eb-6acc144d27c5,Agatha Nunes,vargasana-vitoria@example.org,da Mata,AP,Rosé,Rosé Summer,Grenache,Espanha,12.0,41.99,3,concluída
7c86a76d-f010-4a82-ae3d-79694d8a6875,2023-02-08,63d50838-c633-46b7-9765-b64ba646b16e,Letícia Castro,mouraemanuel@example.net,Pimenta do Galho,GO,Tinto,Syrah Signature,Syrah,Austrália,13.8,97.5,12,cancelada
28805cbd-bb3b-4954-8da1-493013084b45,2023-04-09,be2bf772-4101-44a5-8e0a-8bbaea40c696,Nathan Cavalcanti,hlima@example.net,Jesus Alegre,AM,Branco,Riesling Classic,Riesling,Alemanha,11.5,112.39,3,cancelada
4b670d59-910d-4756-a1ca-092f3163dafe,2023-12-21,25b7e58d-0eaa-417e-a373-595866c876b7,Davi Lucca Nogueira,pintoisadora@example.net,Dias,PA,Tinto,Cabernet Sauvignon,Cabernet Sauvignon,Chile,13.5,109.15,4,concluída
085e5b58-fa67-4522-9995-07ee005948c0,2025-02-05,6276e4ba-ea1c-469d-9cf9-d289039b11ba,Nicolas Castro,dom82@example.net,Ribeiro,MG,Tinto,Syrah Signature,Syrah,Austrália,13.8,97.99,6,pendente
7f934efc-297a-404c-953a-d0826cc316f9,2023-01-28,54b15b51-24e0-41f2-b699-401dfd0df9e9,Rhavi Pastor,emillymacedo@example.com,Farias,ES,Branco,Sauvignon Blanc Fresh,Sauvignon Blanc,Nova Zelândia,12.0,49.16,4,pendente
79bd0ed2-68e4-471c-a2d6-b8c077591db7,2024-07-20,4d1381e4-3910-4050-8090-f4289165287b,Gabriela Pinto,cauajesus@example.net,das Neves,TO,Tinto,Malbec Premium,Malbec,Argentina,14.2,60.65,1,pendente
b04a99b9-e019-4865-b02f-de33d7c0b396,2024-07-27,6173049d-8b38-4ef1-ae9d-84b83acb0360,Aylla Pires,cavalcantipedro@example.net,Novais,PE,Rosé,Rosé Summer,Grenache,Espanha,12.0,54.73,3,pendente
37df12f0-3f17-4e86-84ff-41e603358c6d,2025-04-21,396a7906-b491-4740-a1da-8cb5b5b383c5,Heloisa Casa Grande,eviana@example.org,Pereira,AM,Tinto,Merlot Reserva,Merlot,França,13.0,108.36,5,cancelada
f5cf1f82-f1ca-4047-aa33-2c161ff72032,2025-11-03,e2a3d0d9-f97e-4589-b4fe-8e08266b29f3,Emanuella Oliveira,olivia69@example.org,Martins,RJ,Branco,Chardonnay Gold,Chardonnay,EUA,12.5,97.13,10,pendente
f6d32916-67cb-4992-ad94-59bb35fab95f,2025-02-23,13df6418-c3aa-4008-aadf-f8ba0082605e,Fernanda da Costa,sophie05@example.net,Pimenta,MT,Branco,Chardonnay Gold,Chardonnay,EUA,12.5,47.76,3,concluída
9f372d5e-eeb8-4d2b-bf5f-e72202587701,2023-05-01,7501f283-788b-4a3e-be3e-eb878cd2baee,Gabriela Cirino,da-motaleonardo@example.net,Viana,PR,Branco,Sauvignon Blanc Fresh,Sauvignon Blanc,Nova Zelândia,12.0,120.0,3,cancelada
ffe6480d-8db2-4473-a2bf-40c9ccd84811,2024-09-01,91d7d4c6-8bac-4ea2-b4ff-89fbee2f626b,Asafe Correia,mnunes@example.net,Barros,PB,Tinto,Merlot Reserva,Merlot,França,13.0,114.62,4,concluída
4f5fd9b4-7649-4e7f-b7c0-13da5a8c7282,2025-07-31,86e11f75-6c45-4834-acc5-64f2eac200e0,Dr. Arthur Moura,iribeiro@example.org,Gomes,PR,Rosé,Rosé Summer,Grenache,Espanha,12.0,96.75,10,concluída
e87e3aa7-fccb-4d77-a4a5-bbab729677dd,2025-07-26,ed3c9552-bddc-45f4-9aa7-4c436e1540f6,Zoe da Cruz,larissa08@example.org,Martins,MT,Espumante,Prosecco Extra Dry,Glera,Itália,11.0,238.76,11,cancelada
a7303f5b-4d32-4a29-8874-b6e9c71beb66,2023-03-30,76f833ed-4951-4e02-8771-dea847a051c8,Renan Barros,luiz-fernandolima@example.org,Lima,TO,Tinto,Merlot Reserva,Merlot,França,13.0,121.91,3,concluída
c0c18365-8938-4943-b34b-1b958d7e7572,2023-09-05,c4fcd6e7-b91c-4f84-a0af-9cbabd098523,Ravi Lucca Moura,benicio14@example.com,Silveira,SP,Espumante,Champagne Brut,Blend,França,12.0,216.07,6,pendente
70d2f72f-b60b-4d3b-939d-9ee6cdf28952,2025-07-15,555dd56c-090b-4444-9f8a-1a8d89b9df31,Luiza da Rocha,pedro28@example.org,Pires do Oeste,MG,Espumante,Cava Brut,Macabeo,Espanha,11.5,58.46,8,concluída
7883220e-9c78-410e-b834-04daa74481a2,2023-07-04,d2c126eb-8f6c-4e05-afc4-8a7a691ba91e,Enrico da Luz,maria-eduarda63@example.net,Sampaio,GO,Espumante,Prosecco Extra Dry,Glera,Itália,11.0,96.37,10,cancelada
faac6c6e-d127-40f7-80a7-c86200b1db1d,2024-06-11,b47a07a5-404f-4c28-bfe1-4cee826af032,José Miguel Moreira,isabelmendonca@example.org,das Neves,MT,Tinto,Syrah Signature,Syrah,Austrália,13.8,117.2,9,pendente
f481b2a1-f735-45bf-8116-fff2ca719d1b,2025-06-23,6108d04d-26bf-417e-8f32-5d544626c5a7,Giovanna Novais,zmendonca@example.com,Macedo de Aparecida,MG,Branco,Chardonnay Gold,Chardonnay,EUA,12.5,82.25,6,pendente
faf3cbb7-a4a4-44ef-9678-5757c4b56262,2023-04-08,526c56d6-4fc4-4139-b213-d3e3cfe792d1,Valentim Gonçalves,caue71@example.com,Mendes de Goiás,PI,Tinto,Merlot Reserva,Merlot,França,13.0,79.31,11,pendente
c5233a07-fe23-4773-bf01-ddb778472ab7,2023-10-20,c0c1057c-eb90-4f97-940d-14df7005a0a8,Ana Martins,qalves@example.com,Moura,MS,Rosé,Rosé Provence,Blend,França,12.5,69.07,10,concluída
61fbeb8c-d191-4590-bd26-c455d974ec44,2025-03-20,6cec96bb-9f9b-41c9-a253-a2c6f535330a,Dr. Pedro Miguel Machado,bruno39@example.net,Camargo do Amparo,MS,Rosé,Rosé Provence,Blend,França,12.5,61.42,5,pendente
55fbd75e-5367-400c-a47f-f8c222725a24,2023-12-17,95ae6345-aa19-48c5-9884-2c45600de428,Luiz Felipe Porto,rpacheco@example.net,Sampaio,TO,Espumante,Champagne Brut,Blend,França,12.0,120.33,9,concluída
8e079e82-be0f-41c4-bb8c-f113e8f5dad5,2024-03-19,aef65c42-efd5-420d-9d21-396c84091b68,Hadassa Pinto,maya13@example.org,Moraes,SE,Tinto,Malbec Premium,Malbec,Argentina,14.2,125.4,12,pendente
824aed2f-51fe-4559-9a13-2967e6146f26,2023-08-28,ca69222f-0635-43e9-81cc-141570419f3f,Ravi Guerra,ana-beatriz45@example.net,Campos da Mata,AL,Rosé,Rosé Provence,Blend,França,12.5,56.07,1,pendente
195a1d85-12f4-4c74-862a-7ae54255aa63,2024-07-12,0bc65b72-beb4-4300-b5f1-0cfdce670671,Dr. Pietro da Costa,ravi64@example.net,Cunha,RS,Tinto,Syrah Signature,Syrah,Austrália,13.8,121.27,7,cancelada
578ba6e1-032a-480b-bed0-0150d7ae5bf2,2024-12-29,e0190af6-0dcd-450a-9347-31ebf446004b,Dra. Ana Guerra,isaqueribeiro@example.org,Sá,TO,Rosé,Rosé Summer,Grenache,Espanha,12.0,99.59,3,concluída
87068b8c-e00a-42fe-a27b-f918513c5a31,2025-04-11,de1ea74e-4043-4995-847f-9fe83de12a31,Breno Farias,ravi-luccamarques@example.org,Mendonça Paulista,MG,Espumante,Cava Brut,Macabeo,Espanha,11.5,209.64,3,cancelada
3f876097-1ad6-4546-b3ff-a025b9628c4d,2024-08-18,fb58797e-b549-46ca-9ac9-7d150c2698e5,Yasmin Almeida,sampaioigor@example.com,Pastor de Farias,BA,Branco,Riesling Classic,Riesling,Alemanha,11.5,69.16,2,concluída
ccef2130-5d87-4db8-96cf-f8c729088320,2024-02-22,c84e89b7-eb22-4a0b-92ad-29868c0df8ed,Alícia Brito,ymelo@example.org,Peixoto de Nogueira,RO,Espumante,Prosecco Extra Dry,Glera,Itália,11.0,153.44,6,pendente
314fea75-904a-40e8-93de-48dcd14ffe26,2023-11-13,0255b8f1-5f92-4ee0-a3b3-44f23c88c4a8,Yuri Machado,da-pazyan@example.net,Jesus de Farias,PR,Rosé,Rosé Summer,Grenache,Espanha,12.0,57.36,3,pendente
ecb4711a-2cc1-4913-9ea4-a4e24b665ed9,2025-07-04,fcbe502b-9893-4452-8f8f-985cf2e530bc,Ian Vasconcelos,silvalorenzo@example.net,Duarte de da Mata,MT,Tinto,Merlot Reserva,Merlot,França,13.0,119.07,7,concluída
900831d2-81b2-42bf-885c-c711048bcabe,2024-11-12,745b9c94-b823-4306-99f8-6c642177334f,Isadora Costa,machadoarthur@example.com,Almeida,MT,Tinto,Merlot Reserva,Merlot,França,13.0,54.28,9,pendente
150cf404-cf6e-44dd-8fe5-ac4001d6dc77,2023-06-08,e34e0053-426e-4799-8234-4a5b3fd6d90f,Maria Luiza Rezende,fvieira@example.net,Montenegro de Minas,MS,Tinto,Merlot Reserva,Merlot,França,13.0,145.2,12,cancelada
00efcf18-7132-46b1-a938-e51f0a0bfe8e,2024-11-04,58adc912-3487-4857-8a9c-aadaa646bcc3,Nina Sales,piresmaria-vitoria@example.com,Andrade de Goiás,DF,Branco,Riesling Classic,Riesling,Alemanha,11.5,87.66,7,concluída
b3cebc0f-8632-44a7-9f54-1764b30df8fc,2024-08-10,bebb0111-22ff-44c0-b242-6f03afc60ce4,Vinícius Aparecida,moraesnatalia@example.net,Correia,PR,Rosé,Rosé Summer,Grenache,Espanha,12.0,54.42,9,pendente
9087dfec-5e97-40a2-a61c-f5c74a2597d1,2022-12-24,2a953695-cf5d-466a-a9f9-d9be5ff469df,Maitê Albuquerque,freitasbenjamin@example.com,Caldeira,ES,Espumante,Champagne Brut,Blend,França,12.0,91.95,4,pendente
755efad3-82d7-42f1-acdf-cd735fc8065f,2024-02-13,94e52434-b49f-4c16-bf7e-a8d11c4ca4b0,Melina Monteiro,peixotomaria-fernanda@example.org,Melo,BA,Branco,Chardonnay Gold,Chardonnay,EUA,12.5,86.25,10,cancelada
34ec0d4f-b55a-4824-9bc1-f6976fe93578,2024-03-15,c9f71aed-649e-44df-a22c-6f735047bf65,Luísa Caldeira,alicegarcia@example.org,da Rosa de Minas,RO,Tinto,Malbec Premium,Malbec,Argentina,14.2,69.12,10,cancelada
8410eac1-f741-4a2c-8bc1-0be5461858d4,2024-07-11,762caf13-1ca0-45b1-af7a-7dd0b640f173,Caio Lima,gomesdom@example.org,Jesus,RO,Espumante,Prosecco Extra Dry,Glera,Itália,11.0,75.13,10,cancelada
92848a5a-a548-4692-a44c-5e9ee46f628a,2023-12-25,b2599376-2980-46b1-81fd-148e81d454b3,Dra. Luísa Campos,fariasbento@example.com,Nunes,SE,Tinto,Malbec Premium,Malbec,Argentina,14.2,84.07,11,concluída
decb45b4-f7fe-4051-8e7b-8fb22016bf2f,2025-06-03,80502e2b-772c-42da-9a05-115b21efb3b5,Eloah Farias,milenarodrigues@example.com,Mendes,TO,Tinto,Malbec Premium,Malbec,Argentina,14.2,145.14,1,cancelada
92a15ce0-d2e9-4e1f-a615-719199f52020,2025-09-03,b67450b8-4d38-425a-b2ad-e47912fec942,Srta. Maria Flor Pastor,nathan66@example.net,Lima,AP,Branco,Sauvignon Blanc Fresh,Sauvignon Blanc,Nova Zelândia,12.0,79.18,3,pendente
f697886a-872a-4b94-a414-464217f9293c,2024-09-08,6ef74085-b719-4818-b9e2-51f45e4c6502,Maria Isis Moraes,wmachado@example.net,Lopes da Praia,BA,Rosé,Rosé Summer,Grenache,Espanha,12.0,45.3,5,concluída
9e572820-c834-41cd-a563-161f7aa73d6c,2023-05-19,fa0201c5-a673-4842-957b-5251850cb88b,Ana Liz Martins,theo87@example.org,Leão do Sul,RJ,Tinto,Malbec Premium,Malbec,Argentina,14.2,135.2,11,pendente
05b50118-2994-4d60-b0c4-fd6a721b85f2,2025-06-11,24789fe3-1634-416c-96e9-acb36fac0640,Mariah Casa Grande,kevin13@example.org,da Luz do Oeste,AL,Espumante,Champagne Brut,Blend,França,12.0,132.63,1,concluída
566f89e3-5431-46c0-876e-691ed60ba4a1,2025-05-25,020b410a-d15f-4121-a640-dc0faaaa4f0e,Luigi Vasconcelos,mariane79@example.net,da Costa dos Dourados,PI,Tinto,Merlot Reserva,Merlot,França,13.0,112.04,9,cancelada
b37fa64f-ec54-455c-9fc8-7f60cd53b0b6,2025-10-19,ada8d1be-8bb9-4582-b202-ff88b8cd90df,Maitê Costa,dmachado@example.net,da Cruz Verde,AM,Branco,Riesling Classic,Riesling,Alemanha,11.5,102.3,8,cancelada
a9a103de-3b23-4d90-b918-51b2a66066df,2025-06-29,830716db-a687-44b6-b776-f6ff603118c7,Ian Fogaça,luana49@example.net,Rezende,DF,Espumante,Champagne Brut,Blend,França,12.0,61.43,5,pendente
b8aef59e-1e81-4779-bad4-f742f849dc5a,2025-06-20,355bd67d-4f65-426f-a9d1-de86e2d5afc9,Mariah Casa Grande,danielsantos@example.net,Sousa das Flores,PR,Tinto,Malbec Premium,Malbec,Argentina,14.2,63.7,2,concluída
b0af81ce-620f-4f86-a3de-6e6b700f1131,2023-12-11,af19ad59-9db0-4174-9d79-048fe1298267,Benjamin da Cunha,yasminda-mata@example.com,Oliveira,RS,Rosé,Rosé Provence,Blend,França,12.5,40.11,4,cancelada
af548a20-4eb5-4c00-b161-f3fa0272be1a,2025-02-21,6089a8c3-48f8-4167-9984-501046d5aa8c,Isaac Santos,kvieira@example.org,Nunes,RJ,Tinto,Malbec Premium,Malbec,Argentina,14.2,97.08,1,pendente
